Air Velocity;Indoor Temperature;Indoor Relative Humidity
0,003131643;0,812472843;0,633974732
0,002979203;0,802959285;0,639642442
0,002780992;0,792799059;0,645736857
0,002828952;0,780550184;0,65314103
0,002788901;0,769186167;0,660065971
0,00284513;0,754775865;0,668924262
0,002841323;0,739966599;0,678117539
0,003052587;0,722429507;0,689121826
0,003313026;0,70494236;0,700221785
0,00333589;0,682230498;0,71482746
0;0,112135405;0,990095078
0,004085213;0,87126956;0,599779434
0,003254974;0,855393018;0,608871685
0,003070816;0,844147322;0,615375174
0,002857887;0,832008088;0,622454271
0,002703884;0,821860111;0,628419052
0,002478235;0,812462378;0,633980945
0,002381888;0,800747319;0,640965601
0,002252793;0,788933916;0,648066531
0,002272194;0,772357194;0,658128241
0,00242001;0,756051839;0,668136421
0,002610839;0,737850242;0,679438756
0,00298357;0,718957621;0,691315514
0,002961597;0,69636741;0,705711074
0;0,112135761;0,990095078
0,004075815;0,897272079;0,585114011
0,003098122;0,884719967;0,592158392
0,003006321;0,872937245;0,598830443
0,002814634;0,859152444;0,606709273
0,002751946;0,846838403;0,613814123
0,00238998;0,833193567;0,621760256
0,002436006;0,819848281;0,629606639
0,002372412;0,80864278;0,636251981
0,003006707;0,794115227;0,644944966
0,002809268;0,77717129;0,655194446
0,002925216;0,756514186;0,667851115
0,003052601;0,736326208;0,680391344
0,002826877;0,709957783;0,697025277
0;0,112135405;0,990095078
0,003871048;0,918285576;0,573467276
0,003120718;0,904398983;0,5811434
0,003080369;0,892472847;0,587799676
0,002863248;0,878353891;0,595756077
0,002665536;0,865946857;0,602816014
0,002335239;0,852658058;0,610448511
0,002398159;0,838032398;0,618933504
0,002402544;0,825495389;0,626277398
0,002707347;0,809177428;0,635933728
0,0026092;0,791191427;0,646705088
0,00274786;0,769487263;0,6598818
0,002847478;0,748470318;0,672827492
0,002837041;0,722353757;0,689169635
0;0,112135405;0,990095078
0,003693455;0,934595688;0,564553632
0,00306842;0,919979661;0,572536307
0,003034781;0,907347875;0,579506646
0,00273578;0,892758485;0,587639565
0,00248286;0,880419471;0,594586906
0,002243703;0,867421422;0,601973605
0,002334295;0,852345545;0,610628886
0,002365898;0,838329928;0,61876001
0,002461034;0,820026657;0,629501276
0,002437256;0,800870874;0,64089164
0,00257458;0,778300284;0,654507809
0,002723336;0,756799943;0,667674824
0,00281079;0,730815974;0,683843518
0;0,112135405;0,990095078
0,00354316;0,949618409;0,556441172
0,002856402;0,934310764;0,564708399
0,002935565;0,919947791;0,572553809
0,002625911;0,903607713;0,5815832
0,002357434;0,8910996;0,588569907
0,002089796;0,878540828;0,595650194
0,002338611;0,863748805;0,604073423
0,002436532;0,848847378;0,612650709
0,00236053;0,827869081;0,624881941
0,002486257;0,807906092;0,636690692
0,002675224;0,784797287;0,650566703
0,002931543;0,762406023;0,664223128
0,002775297;0,736100029;0,680532798
0;0,112135405;0,990095078
0,004842856;0,964402822;0,548548787
0,003666795;0,947869861;0,557380597
0,003357277;0,930104211;0,566997262
0,002724975;0,90719138;0,579593415
0,002670352;0,895222197;0,586259963
0,002113051;0,8856185;0,591651954
0,003343195;0,87357107;0,59847007
0,002792102;0,853414842;0,610011881
0,003501637;0,830647922;0,623251271
0,003111538;0,811153345;0,634758581
0,003272883;0,788570983;0,648285603
0,003175563;0,766639689;0,661625075
0,002904615;0,740363066;0,677870235
0;0,112135405;0,990095078
0;0,11213588;0,990095078
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0,003558238;0,894621193;0,586596274
0,00332771;0,886263741;0,591288485
0,002305858;0,880906553;0,594311463
0,007246919;0,891334341;0,588438189
0,006055278;0,845656254;0,614499498
0,004710105;0,822002216;0,62833523
0,004174278;0,804022755;0,639007015
0,00421368;0,782557257;0,651923536
0,003887415;0,762041426;0,664447217
0,003586749;0,737653078;0,679561938
0,029573013;0,624290098;0,753057165
0,033134165;0,629133092;0,749808379
0,035015426;0,629939821;0,749268152
0,035713161;0,627696818;0,750770848
0,036122977;0,623176326;0,753805683
0,03583539;0,618236535;0,757131706
0,036525879;0,615044459;0,759286353
0,035057427;0,606976926;0,764750766
0,034885669;0,599784024;0,769645524
0,021734893;0,587386622;0,7781323
0,034701576;0,579110033;0,783833612
0,034646673;0,566998626;0,792227738
0,035029661;0,555936657;0,799947682
0,03353029;0,541920207;0,809802397
0,003921656;0,748869996;0,672579596
0,003109442;0,760225333;0,665564243
0,00298811;0,763870837;0,663323382
0,002758672;0,76188945;0,66454064
0,002612115;0,756323326;0,667968881
0,002561988;0,750095668;0,671819798
0,002230864;0,742999921;0,67622711
0,002308442;0,733920527;0,68189696
0,002277913;0,725376734;0,687263565
0,002642874;0,714131751;0,694373011
0,002375799;0,701952205;0,702132482
0,002501484;0,686743973;0,711907875
0,002663812;0,671139632;0,722037582
0,002802684;0,650021964;0,735907132
0,021185214;0,818825243;0,630211184
0,003958806;0,792583939;0,645866356
0,00343163;0,79361114;0,645248172
0,003122814;0,790489344;0,647128268
0,002908357;0,784387144;0,65081498
0,002872311;0,77799336;0,654694423
0,002574189;0,770553944;0,659229647
0,002774696;0,761067618;0,665046007
0,002731829;0,75217528;0,670532066
0,003013244;0,740594478;0,677725919
0,002889773;0,727998248;0,685613696
0,00312187;0,712247995;0,695569112
0,003401016;0,695968921;0,705966911
0,003426884;0,673732725;0,720347255
0;0,112135405;0,990095078
0,004219186;0,828520743;0,624499247
0,003411041;0,82130275;0,628747895
0,003136544;0,815777889;0,632014533
0,002879279;0,808652174;0,636246388
0,002799274;0,801993683;0,640219799
0,002646516;0,794574602;0,644668745
0,002775785;0,7850394;0,650420174
0,002742675;0,775650467;0,656120224
0,002853325;0,763196343;0,663737573
0,002857367;0,749806464;0,671999021
0,003120542;0,733200131;0,682348292
0,003412417;0,716006232;0,69318426
0,003414397;0,693075326;0,707826617
0;0,112135405;0,990095078
0,003585511;0,854772631;0,609229094
0,002863013;0,843251643;0,615895408
0,002696441;0,835590091;0,620359039
0,002504189;0,827253688;0,625243496
0,002393397;0,820175897;0,629413132
0,002211847;0,813785086;0,633195907
0,002292445;0,804868965;0,638501737
0,002156026;0,794975826;0,644427562
0,002225393;0,780316394;0,653282956
0,002364663;0,7654466;0,66235648
0,002647737;0,748052326;0,673086818
0,003041159;0,729274935;0,684811236
0,0030202;0,706365434;0,699313749
0;0,112135761;0,990095078
0,003526139;0,879214609;0,595268674
0,002648965;0,870540602;0,600194607
0,002578224;0,86216674;0,604979692
0,002458408;0,852385263;0,610605959
0,002526514;0,84368997;0,615640775
0,002048136;0,833690519;0,621469499
0,002262441;0,823379031;0,627523542
0,002230116;0,814294524;0,632893745
0,003174774;0,801930182;0,640257781
0,002885501;0,786301105;0,649656977
0,003028609;0,765901336;0,662077641
0,003134551;0,745334252;0,674774905
0,00285318;0,718554494;0,691570551
0;0,112135405;0,990095078
0,003344602;0,899531255;0,583853076
0,002629254;0,889726589;0,589340787
0,002573473;0,881258783;0,594112339
0,002387329;0,871146838;0,599849314
0,002290618;0,862172447;0,604976421
0,001888058;0,852197375;0,61071442
0,002132615;0,840519299;0,617484483
0,002169551;0,829983773;0,623640714
0,002660984;0,815533753;0,632159173
0,002546586;0,798544985;0,642285015
0,002754329;0,776992084;0,655303486
0,002886864;0,755655847;0,668380851
0,002849771;0,728984066;0,684994002
0;0,112135405;0,990095078
0,003132666;0,914712611;0,57543467
0,002509495;0,90431812;0,581188333
0,002446157;0,895330411;0,586199424
0,002176232;0,884769912;0,592130233
0,002033596;0,875629038;0,597301121
0,001745026;0,865504012;0,603069185
0,002005383;0,852896723;0,610310786
0,002057779;0,840567698;0,617456308
0,002308394;0,823858622;0,627240989
0,002302061;0,805607436;0,638061033
0,002536488;0,783287166;0,651481186
0,002724026;0,761595964;0,664721081
0,00278909;0,735118849;0,68114668
0;0,112135405;0,990095078
0,002989654;0,927382688;0,568482003
0,002294419;0,916025211;0,574711293
0,002356605;0,90528063;0,580653672
0,002060209;0,892802246;0,587615038
0,001900831;0,883219479;0,593004855
0,001650153;0,873420046;0,598555922
0,002028172;0,860837967;0,605741668
0,002046996;0,847153294;0,613631657
0,002229227;0,827502104;0,625097528
0,002251531;0,808704379;0,636215308
0,002516752;0,786313948;0,649649211
0,002764608;0,764139588;0,663158401
0,002706363;0,737733703;0,679511564
0;0,112135405;0,990095078
0,004138265;0,93898989;0,562171022
0,003068482;0,926241804;0,569105333
0,002796595;0,911459293;0,577230661
0,00211963;0,892054737;0,588034104
0,002044729;0,882603491;0,593352619
0,001590796;0,87524256;0,597520511
0,002863674;0,865138463;0,603278228
0,002289652;0,845470625;0,614607172
0,002734933;0,824442977;0,626896842
0,002528521;0,806812536;0,637342341
0,002826052;0,785731138;0,650001665
0,002887591;0,764685296;0,662823494
0,002728677;0,739009678;0,678714704
0;0,112135405;0,990095078
0;0,11213588;0,990095078
0;0,112135405;0,990095078
0;0,112135405;0,990095078
0,002607368;0,875574099;0,597332304
0,002582698;0,869268909;0,600919419
0,001873946;0,864937732;0,603393042
0,005358931;0,872468714;0,599096943
0,004270947;0,83075126;0,623190693
0,003656789;0,812304932;0,634074439
0,003397835;0,796621392;0,643439081
0,003520997;0,776903015;0,655357685
0,003280353;0,757413671;0,667296312
0,003101485;0,733626447;0,682081177
0,029190105;0,585397743;0,655130279
0,032087756;0,593023859;0,650390099
0,033842371;0,596096542;0,648487351
0,034530574;0,595428945;0,648900409
0,034951516;0,592608127;0,650647854
0,034684841;0,589052524;0,652855414
0,035384043;0,587017267;0,654121513
0,034058116;0,58043084;0,658231166
0,033962269;0,57430331;0,662071423
0,020906479;0,563030977;0,669178683
0,033801152;0,555632825;0,673873284
0,033740997;0,544434458;0,681024638
0,034117231;0,534097641;0,687674196
0,032642724;0,520861165;0,696256911
0,003239947;0,703374565;0,584629568
0,002845022;0,716326474;0,577258427
0,002771507;0,722220214;0,573928353
0,002541156;0,722234009;0,573920576
0,002407192;0,718809808;0,575853456
0,002381055;0,714282657;0,57841675
0,002066782;0,708824151;0,581519232
0,002172201;0,70139187;0,585764389
0,002143704;0,694070895;0,589969453
0,0025247;0,6841158;0,595724908
0,00226327;0,673059538;0,602167499
0,002401351;0,658972096;0,610453397
0,002569926;0,644306718;0,619170896
0,002707028;0,624254661;0,631241734
0,017751537;0,760797678;0,552504335
0,003861752;0,747152485;0,560008238
0,003262835;0,750553972;0,558130082
0,002940537;0,749433304;0,558748311
0,002738127;0,745492768;0,560926489
0,002722122;0,740818754;0,563518858
0,002436094;0,735054634;0,566728919
0,002645313;0,727276544;0,571083468
0,002604534;0,719656374;0,575375114
0,002903029;0,709408507;0,581186479
0,002780778;0,6979578;0,587733969
0,00301922;0,683333686;0,596178907
0,003295395;0,667988701;0,605140105
0,003317108;0,646814072;0,617673829
0;0,112135405;0,998775911
0,003949018;0,781821996;0,541100897
0,0032003;0,776968062;0,543716571
0,002916696;0,773436837;0,545625905
0,002682965;0,76849324;0,548308018
0,002631458;0,763576637;0,550986024
0,002492104;0,757857824;0,554114207
0,002638324;0,750065821;0,558399309
0,002605648;0,741984493;0,56287141
0,002748136;0,730904329;0,569049186
0,002747941;0,718675789;0,57592921
0,003023535;0,703170742;0,58474615
0,003311695;0,686870976;0,594127713
0,003301392;0,664936233;0,6069349
0;0,112135405;0,998775911
0,003254704;0,806718235;0,527845909
0,002605604;0,797541687;0,532700227
0,002432562;0,791923834;0,535690094
0,002247562;0,785865038;0,538930014
0,002164961;0,78066256;0,54172476
0,002002836;0,776085107;0,544193477
0,002166013;0,768933826;0,54806855
0,002021188;0,760335925;0,552756943
0,002141897;0,747061276;0,560058668
0,002248478;0,733357101;0,567677035
0,002564822;0,716967791;0,576895339
0,002939111;0,699020199;0,587124091
0,002922362;0,676991988;0,599869932
0;0,112135761;0,998775615
0,003178566;0,829502993;0,515951284
0,002374427;0,822776958;0,519439082
0,002317192;0,816473788;0,522725456
0,002233063;0,809341177;0,526465123
0,002359236;0,802996862;0,529810071
0,001805427;0,795150157;0,533971341
0,002106048;0,786609455;0,53853108
0,002084542;0,778796523;0,542730053
0,003170046;0,767728845;0,548723683
0,0028103;0,753073932;0,556741912
0,002959999;0,733388257;0,567659623
0,003038312;0,713408501;0,578912727
0,002751283;0,687650474;0,593676432
0;0,112135405;0,998775911
0,003013675;0,848736191;0,506086422
0,002301318;0,840918502;0,510076776
0,002235918;0,834467757;0,513389416
0,002078989;0,82696044;0,517267417
0,00206303;0,820249506;0,520754781
0,001621647;0,812332402;0,524894114
0,001979257;0,802372551;0,530140176
0,002017399;0,792976602;0,535128757
0,002605864;0,779691012;0,542247974
0,002456304;0,763587578;0,550980053
0,002679932;0,742716186;0,562465331
0,002809126;0,721968944;0,574070017
0,002750954;0,696207705;0,588739691
0;0,112135405;0,998775911
0,002786024;0,862868109;0,498940558
0,002142293;0,854291019;0,503267242
0,002071822;0,847107392;0,506915612
0,0018551;0,838752675;0,511186971
0,001815504;0,831499364;0,514919848
0,001490266;0,823085783;0,519278509
0,001874094;0,812156287;0,524986503
0,001922836;0,801146046;0,530789184
0,002307285;0,78578905;0,53897075
0,002255947;0,768519402;0,548293796
0,002505214;0,746973635;0,56010713
0,002670107;0,725927912;0,571841172
0,002688502;0,700358486;0,586356538
0;0,112135405;0,998775911
0,00269039;0,873861702;0,493441654
0,001968434;0,863802079;0,498471351
0,002023057;0,854371882;0,503226301
0,001749313;0,84335629;0,508829613
0,001647736;0,835101225;0,513063311
0,001420778;0,826790508;0,517355481
0,001885772;0,816033916;0,522955443
0,001832701;0,803747463;0,529413414
0,002249286;0,785728522;0,5390032
0,002109033;0,768281331;0,548423225
0,002395165;0,747190895;0,559987001
0,002592249;0,726086784;0,571751872
0,00259771;0,700833914;0,586084051
0;0,112135405;0,998775911
0,003692175;0,8832787;0,488773136
0,002648401;0,871152308;0,49479199
0,002429805;0,856942619;0,501926235
0,001729675;0,838650526;0,511239383
0,001559574;0,830243249;0,515568625
0,001211285;0,823955301;0,518826629
0,002411474;0,815238722;0,523371425
0,001912038;0,796929267;0,533025495
0,002080712;0,777749225;0,543294929
0,00205028;0,76211004;0,551786895
0,002434171;0,743059141;0,562275076
0,002617502;0,723674206;0,573109142
0,002550947;0,699746898;0,586707208
0;0,112135405;0,998775911
0;0,11213588;0,998775517
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0,001837166;0,820456183;0,520647088
0,001926866;0,814957721;0,523518487
0,001557437;0,810835957;0,52567957
0,003741923;0,815685372;0,52313774
0,002789613;0,778490312;0,542895163
0,002608277;0,763955268;0,550779416
0,002628711;0,750423165;0,558202215
0,002821212;0,732716498;0,568035155
0,002673701;0,714793046;0,578127319
0,002607678;0,692594308;0,590820408
0,029183062;0,585392036;0,655133836
0,03208275;0,593032421;0,650384791
0,033837902;0,596109028;0,648479628
0,034526014;0,595442026;0,648892314
0,03494597;0,59261871;0,650641292
0,034679187;0,589057875;0,652852088
0,035376727;0,587013106;0,654124104
0,034050924;0,58042965;0,65823191
0,03395759;0,57430438;0,662070751
0,020894605;0,563025269;0,669182296
0,033797681;0,555625214;0,673878125
0,033737961;0,544422328;0,681032413
0,034114447;0,534083847;0,687683101
0,032638742;0,520846657;0,696266359
0,003239476;0,703384673;0,584623787
0,002844018;0,716349069;0,577245632
0,002771317;0,722250419;0,573911325
0,002540907;0,722266591;0,573902208
0,002406461;0,718840369;0,575836182
0,002379837;0,714308343;0,578402181
0,002065476;0,708844367;0,581507718
0,002169842;0,701406497;0,585756011
0,002141668;0,694083024;0,589962467
0,002523064;0,684124957;0,595719595
0,002261556;0,673064771;0,602164438
0,002399921;0,65897269;0,610453046
0,002569015;0,644303269;0,619172958
0,002706087;0,624246456;0,631246709
0,01775622;0,760812662;0,552496139
0,003860548;0,747181501;0,559992195
0,003261421;0,750587507;0,55811159
0,002938744;0,749467195;0,558729607
0,0027359;0,745526421;0,560907858
0,002719845;0,740849197;0,563501943
0,002434225;0,735080082;0,566714715
0,002644353;0,727296997;0,571071982
0,002602827;0,719672428;0,575366047
0,002901497;0,709420399;0,581179709
0,002778701;0,697967075;0,587728642
0,003017624;0,683338443;0,596176145
0,003294339;0,667989177;0,605139825
0,003316897;0,646808959;0,617676879
0;0,112135405;0,998775911
0,00395013;0,781854579;0,541083374
0,00319921;0,777003618;0,543697374
0,002915162;0,773474058;0,545605752
0,002680816;0,768528439;0,548288883
0,00262903;0,76361041;0,550967593
0,002490237;0,75788791;0,554097712
0,002637904;0,750090436;0,558385731
0,002604316;0,742004709;0,562860187
0,002746818;0,730920264;0,569040263
0,002745704;0,718687562;0,575922555
0,003021738;0,703178353;0,584741797
0,00331047;0,686873711;0,59412613
0,003301352;0,664932428;0,606937141
0;0,112135405;0,998775911
0,003256735;0,806752602;0,527827798
0,002606188;0,797579859;0,532679958
0,002433203;0,791963076;0,535669161
0,002247754;0,785903567;0,538909361
0,002164554;0,780698473;0,541705427
0,002001652;0,776117572;0,544175936
0,002165741;0,768962009;0,548053234
0,002020153;0,760360303;0,552743604
0,002141503;0,747080065;0,560048279
0,00224737;0,733371014;0,567669259
0,002563753;0,716976115;0,576890627
0,002938106;0,699023173;0,587122385
0,002922201;0,676987945;0,599872291
0;0,112135761;0,998775615
0,003180824;0,829539977;0,515932161
0,00237384;0,822817389;0,519418057
0,002316721;0,816515766;0,522703512
0,002231645;0,809383629;0,5264428
0,002357825;0,803037056;0,529788824
0,001802556;0,795186427;0,533952044
0,002105585;0,786639541;0,538514962
0,00208275;0,778821851;0,542716398
0,003170173;0,76774918;0,548712622
0,002808426;0,753091294;0,556732357
0,002958999;0,733400267;0,56765291
0,003037564;0,713413258;0,578910028
0,002750835;0,68764655;0,593678703
0;0,112135405;0,998775911
0,003015446;0,848772461;0,506067971
0,002301303;0,840955247;0,510057958
0,002235745;0,834504146;0,513370678
0,002077721;0,826994807;0,517249609
0,002061136;0,820280543;0,520738607
0,001618846;0,812360704;0,524879268
0,001978856;0,802396334;0,530127597
0,002015788;0,792995747;0,535118553
0,002605402;0,779706472;0,542239646
0,002454487;0,763602918;0,550971681
0,002678617;0,74272784;0,562458865
0,002808125;0,721973105;0,57406767
0,002750605;0,69620283;0,588742495
0;0,112135405;0,998775911
0,00278751;0,862896649;0,498926214
0,002142585;0,854318132;0,503253514
0,002071761;0,847132008;0,506903072
0,001853436;0,838773605;0,511176233
0,001812708;0,831516725;0,514910886
0,001487341;0,823102788;0,519269668
0,001873701;0,812172459;0,524978019
0,00192126;0,801159008;0,530782322
0,002306345;0,785800109;0,538964821
0,002253875;0,768531056;0,548287461
0,002503809;0,746981364;0,560102856
0,00266909;0,725928744;0,571840705
0,002688122;0,700351113;0,586360764
0;0,112135405;0,998775911
0,002691838;0,873880728;0,493432182
0,001968577;0,863820631;0,498462035
0,002023007;0,854390671;0,503216789
0,001747812;0,843372819;0,508821166
0,001645405;0,835113474;0,513057007
0,001418239;0,826801805;0,517349626
0,001885674;0,816046165;0,522949038
0,001832074;0,80375983;0,529406881
0,002249021;0,7857353;0,538999566
0,00210768;0,768285136;0,548421156
0,002394386;0,747192322;0,559986212
0,002591643;0,726082265;0,571754412
0,002597156;0,700824163;0,586089639
0;0,112135405;0,998775911
0,003696304;0,88328845;0,488768322
0,002649132;0,871167767;0,494784277
0,002429683;0,856959862;0,501917525
0,001728264;0,838665867;0,511231512
0,001558722;0,830254308;0,51556291
0,001209108;0,823963387;0,518822428
0,002412494;0,815249662;0,5233657
0,001911844;0,796938542;0,533020567
0,002082056;0,77775089;0,543294031
0,002049721;0,762108138;0,551787934
0,002433498;0,743054028;0,562277913
0,002616696;0,723666596;0,573113428
0,002550403;0,699735364;0,586713823
0;0,112135405;0,998775911
0;0,11213588;0,998775517
0;0,112135405;0,998775911
0;0,112135405;0,998775911
0,001837104;0,820460226;0,520644982
0,001926556;0,814961051;0,523516744
0,001555805;0,810835838;0,525679632
0,00374632;0,815683826;0,523138548
0,002792582;0,778484129;0,542898498
0,002608852;0,763950154;0,550782206
0,002628327;0,750416743;0,558205757
0,002820541;0,732707698;0,568040075
0,002672672;0,714782225;0,578133455
0,002606692;0,692581109;0,590828019
0,027827017;0,560573449;0,670735502
0,03080879;0,567151909;0,666574009
0,032583096;0,569766883;0,664925019
0,033261892;0,569013666;0,665399689
0,03367346;0,566244576;0,667146863
0,033416057;0,56283964;0,669299799
0,034105521;0,560905821;0,670524795
0,032819434;0,554690293;0,674473089
0,032734564;0,548906432;0,678162264
0,020008046;0,538207634;0,68502472
0,032598689;0,531206306;0,689542475
0,032556816;0,520581711;0,696438934
0,032948052;0,510782278;0,70284329
0,031526578;0,49821102;0,711120294
0,003223817;0,67306489;0,602164368
0,002725639;0,684895178;0,595272762
